Employee ID,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Employee ID.1,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Location,Trainer,Training Duration(Days),Training Cost
2895,04-Apr-23,20-Jun-23,Production Technician I,Darlene Chambers,mauricio.stein@bilearner.com,BPC,Terminated for Cause,Full-Time,Zone A,Temporary,Voluntary,Baby growth reality western director.,Production       ,Field Operations,11-04-1998,MA,Top Hand,Male,9647,Asian,Married,Fully Meets,2,2895,31-05-2023,1,2,5,15-Nov-22,Project Management,External,Incomplete,Belltown,Nathan Hill,4,555.6
2896,25-Oct-21,,Production Technician I,Stephanie Hill,gia.winters@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,28-11-1979,MA,Laborer,Male,68059,Other,Divorced,Fully Meets,4,2896,01-07-2023,5,4,1,01-Jul-23,Technical Skills,Internal,Passed,Mitchelltown,Erin Day,5,794.92
2897,04-Mar-22,02-Jul-23,Production Technician I,Melissa Young,aidyn.cuevas@bilearner.com,SVG,Active,Full-Time,Zone C,Part-Time,Voluntary,Theory war statement international anyone.,Production       ,Field Operations,10-06-1963,MA,Mechanic,Female,48860,Hispanic,Widowed,Fully Meets,4,2897,04-04-2023,3,5,2,26-Nov-22,Leadership Development,Internal,Passed,Andrewston,John Gallagher,2,926.17
2898,20-Dec-19,,Production Technician I,Kenneth Vaughn,angel.santos@bilearner.com,EW,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,09-01-1987,MA,Coordinator,Female,53945,Other,Single,Fully Meets,4,2898,20-11-2022,1,4,3,22-Jun-23,Leadership Development,Internal,Completed,New Gabrielstad,Erik Marsh,1,832.37
2899,11-Sep-20,31-Mar-22,Production Technician I,Mercedes Cervantes,johnathan.huerta@bilearner.com,MSC,Active,Part-Time,Zone B,Part-Time,Resignation,May evidence race million response need I.,Production       ,Project Management - Con,29-04-1992,MA,Coordinator,Male,26846,Other,Single,Fully Meets,5,2899,24-10-2022,1,5,3,26-Mar-23,Leadership Development,Internal,Completed,Kyleberg,Michael Wilcox,5,128.8
2900,31-Oct-21,12-Jul-23,Production Technician I,Christine Owens,katelyn.garner@bilearner.com,TNS,Active,Part-Time,Zone B,Temporary,Resignation,Bar poor finish culture movie despite.,Production       ,General - Con,01-10-1952,MA,Locator,Male,32806,White,Widowed,Exceeds,2,2900,29-10-2022,1,4,1,16-Jan-23,Customer Service,External,Passed,Joelberg,Erin Everett,4,255.02
2901,21-Oct-18,24-Apr-19,Production Technician I,Yesenia Hawkins,deshawn.ayers@bilearner.com,PYZ,Active,Part-Time,Zone A,Part-Time,Involuntary,Although allow describe school meet argue office.,Production       ,Wireline Construction,21-12-1991,MA,Foreman,Female,52065,White,Single,Fully Meets,4,2901,20-05-2023,1,4,5,13-Jul-23,Leadership Development,Internal,Incomplete,Rhondaview,Tracy Russell,4,674.34
2902,07-Jan-21,,Production Technician I,Rebekah Jordan,siena.meadows@bilearner.com,WBL,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,11-03-1961,MA,Laborer,Female,34499,Black,Widowed,Fully Meets,1,2902,23-10-2022,5,4,3,31-Mar-23,Project Management,External,Incomplete,Port Scott,Kevin Deleon,2,778.36
2903,09-Feb-23,07-May-23,Production Technician I,Christine Johnson,presley.padilla@bilearner.com,NEL,Active,Part-Time,Zone A,Full-Time,Resignation,Record your institution south stop play.,Production       ,Engineers,26-02-1998,MA,Engineer,Male,14416,Asian,Single,Needs Improvement,5,2903,09-08-2022,3,3,5,22-Jun-23,Customer Service,External,Failed,New Patriciabury,Sandra Andrade,2,906.63
2904,15-Feb-20,20-Oct-20,Production Technician I,William Livingston,marquis.atkinson@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Retirement,Feel individual dog in sort product.,Production       ,Project Management - Con,05-10-1946,MA,Technician,Female,84227,Other,Widowed,Exceeds,4,2904,27-08-2022,4,2,4,06-May-23,Technical Skills,External,Failed,Rachaelstad,Kristi Hampton,4,986.01
2905,14-Oct-22,,Production Technician II,Stacy Schmidt,gillian.williams@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Yard (Material Handling),05-12-1973,MA,Warehouse,Male,96294,Asian,Divorced,Fully Meets,1,2905,10-09-2022,2,5,1,14-Oct-22,Leadership Development,External,Passed,Johnsonberg,Jessica Caldwell,5,846.88
2906,02-Oct-18,,Production Technician II,Anthony Mcguire,anabel.hanna@bilearner.com,PYZ,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Field Operations,11-02-1979,MA,Technician,Male,87232,Asian,Divorced,Needs Improvement,5,2906,15-07-2023,2,5,4,06-Dec-22,Technical Skills,External,Incomplete,Reedside,Scott Williams,1,998.74
2907,22-Jun-20,,Production Technician II,Timothy Clark,celeste.branch@bilearner.com,SVG,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Yard (Material Handling),04-03-1962,MA,Supervisor,Male,38430,White,Widowed,Needs Improvement,4,2907,15-03-2023,1,4,5,12-Feb-23,Communication Skills,External,Completed,Elizabethbury,Tiffany Cox,4,510.69
2908,19-Mar-21,,Production Technician II,Katherine Banks,shyanne.cooper@bilearner.com,TNS,Active,Contract,Zone C,Temporary,Unk,,Production       ,Project Management - Con,06-04-1980,MA,Coordinator,Male,49657,Asian,Single,Exceeds,1,2908,14-05-2023,4,2,5,28-Nov-22,Leadership Development,External,Passed,North Jeanfurt,Crystal Elliott,1,100.55
2909,28-Mar-19,,Production Technician II,Michael Kim,nancy.barrett@bilearner.com,WBL,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Field Operations,02-10-1941,MA,Laborer,Female,45022,Hispanic,Single,Needs Improvement,1,2909,13-02-2023,2,4,4,12-May-23,Technical Skills,Internal,Passed,Lake Elizabeth,Heather Baker,4,818.39
2910,01-May-22,,Production Technician II,Elizabeth Jones,ronan.burke@bilearner.com,BPC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,10-01-1946,MA,Laborer,Female,89600,White,Divorced,Exceeds,1,2910,05-05-2023,5,1,3,19-Sep-22,Technical Skills,Internal,Incomplete,New Nathanstad,Andrea Gould,1,763.78
2911,07-Aug-18,,Production Technician I,Kenneth Moore,estrella.ho@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Finance & Accounting,17-12-1952,MA,Administrative,Male,3468,Asian,Divorced,Exceeds,2,2911,27-10-2022,5,2,2,28-Mar-23,Technical Skills,Internal,Passed,Biancaside,Angelica Franco,1,292.36
2912,01-May-22,,Production Technician I,William Nichols,conor.petty@bilearner.com,PYZ,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Project Management - Con,30-05-1962,MA,Field Project Manager,Male,72466,Black,Widowed,Needs Improvement,4,2912,07-07-2023,3,5,3,11-Jan-23,Communication Skills,Internal,Completed,South Joshua,Andrew Garcia,2,990.45
2913,03-Dec-19,,Production Technician I,Jessica Brown,cheyanne.munoz@bilearner.com,WBL,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Splicing,15-10-1950,MA,Splicer,Male,70198,Hispanic,Divorced,Needs Improvement,2,2913,05-05-2023,4,1,2,01-Dec-22,Communication Skills,External,Completed,Donovanstad,Jennifer Bray,3,989.75
2914,02-Jan-20,03-Aug-23,Production Technician I,Thomas Frederick,jaycee.osborn@bilearner.com,NEL,Active,Full-Time,Zone C,Part-Time,Retirement,Become cell want page fight.,Production       ,Splicing,02-12-1972,MA,Laborer,Male,56864,Hispanic,Widowed,Exceeds,2,2914,29-05-2023,5,3,3,15-Oct-22,Communication Skills,Internal,Failed,Port Robertotown,Justin Long,1,194.13
2915,30-Apr-22,02-Aug-23,Production Technician I,James Smith,jordyn.patel@bilearner.com,PL,Terminated for Cause,Full-Time,Zone B,Part-Time,Involuntary,Or tax believe thank cell.,Production       ,Field Operations,03-09-1992,MA,Technician,Male,14468,Asian,Widowed,Exceeds,1,2915,29-04-2023,3,4,2,25-Mar-23,Technical Skills,Internal,Incomplete,North Margaretshire,Peter Stokes,2,993.79
2916,04-Jul-20,07-Mar-21,Production Technician I,Crystal Jones,michael.acosta@bilearner.com,BPC,Terminated for Cause,Part-Time,Zone C,Temporary,Resignation,Ask audience become still building.,Production       ,General - Sga,27-01-1953,MA,Administrator,Male,92604,White,Single,Needs Improvement,2,2916,20-02-2023,4,4,2,09-Oct-22,Technical Skills,Internal,Incomplete,South Nathan,Sylvia Obrien,2,932.4
2917,05-Feb-20,,Production Technician I,Amy Pearson,janiah.ball@bilearner.com,CCDR,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Operations,25-12-1991,MA,Technician,Male,79382,Other,Widowed,Exceeds,4,2917,17-01-2023,1,4,5,15-Oct-22,Customer Service,External,Passed,Johnsonview,Cameron Martin,3,636.37
2918,22-Dec-18,21-Jul-22,Production Technician I,Emma Wilson,brice.medina@bilearner.com,SVG,Active,Part-Time,Zone B,Full-Time,Retirement,Organization walk against question.,Production       ,Field Operations,08-05-1979,MA,Lineman,Female,2719,Black,Widowed,Exceeds,4,2918,11-12-2022,4,3,1,28-Aug-22,Project Management,External,Failed,East Amberside,Brandy Greene,1,333.03
2919,21-Apr-19,,Production Technician I,Mark Adkins,ismael.bowers@bilearner.com,EW,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,07-11-1988,MA,Administrative,Female,29718,White,Single,Needs Improvement,5,2919,11-06-2023,5,1,2,23-Apr-23,Technical Skills,Internal,Failed,Port Cindymouth,Jay Lopez,1,195.63
2920,03-Apr-20,,Production Technician I,Gregory Palmer,caden.silva@bilearner.com,MSC,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,11-02-1959,MA,Technician,Male,80589,Hispanic,Single,Exceeds,5,2920,04-02-2023,2,4,4,27-Sep-22,Technical Skills,External,Completed,Shawnchester,Cassandra Mendoza,2,140.27
2921,22-Sep-18,10-Oct-19,Production Technician I,Stephanie Perez,yadira.dean@bilearner.com,TNS,Active,Full-Time,Zone B,Part-Time,Retirement,Unit develop chance scene court.,Production       ,Aerial,08-08-1957,MA,Lineman,Female,66834,Asian,Divorced,Exceeds,2,2921,15-03-2023,5,2,3,11-Jan-23,Customer Service,External,Incomplete,Lynchfort,Beth Fields,1,465.54
2922,14-Oct-22,06-Jul-23,Production Technician I,Carolyn Campbell,miles.roberts@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Involuntary,Rest hard air. Left me ready nature test mission.,Production       ,General - Con,25-04-1993,MA,Laborer,Female,69281,Other,Married,Exceeds,5,2922,29-04-2023,4,2,5,19-May-23,Technical Skills,External,Incomplete,West Heathertown,Donna Joseph,1,713.3
2923,12-Feb-22,22-Sep-22,Production Technician I,Norma Parker,joel.spence@bilearner.com,CCDR,Active,Part-Time,Zone A,Part-Time,Voluntary,Test you set carry human kind.,Production       ,Field Operations,01-07-1980,MA,Technician,Female,79321,White,Married,Needs Improvement,4,2923,06-05-2023,5,1,2,15-Oct-22,Technical Skills,Internal,Failed,Castilloshire,Jason Clayton,4,632.73
2924,23-Mar-21,20-Jul-23,Production Technician I,Anna Ashley,kole.garrison@bilearner.com,EW,Voluntarily Terminated,Contract,Zone B,Part-Time,Retirement,Wrong practice hold serve image.,Production       ,Field Operations,15-05-1979,MA,Foreman,Male,84575,Asian,Married,Exceeds,5,2924,16-05-2023,5,4,4,31-Oct-22,Technical Skills,External,Failed,Bishophaven,Natalie Thomas,1,244.84
2925,30-Aug-18,11-Jul-21,Production Technician II,Monica Jackson,kaylin.andersen@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,Involuntary,New arm manage.,Production       ,General - Sga,18-09-1972,MA,Administrator,Male,65881,Other,Divorced,Exceeds,4,2925,30-07-2023,1,3,1,14-Apr-23,Communication Skills,External,Failed,New John,Katie Bullock,4,689.93
2926,10-Dec-22,02-Jul-23,Production Technician II,Sandy Jones,yareli.valdez@bilearner.com,SVG,Leave of Absence,Part-Time,Zone B,Temporary,Voluntary,Official minute everyone level thing economic.,Production       ,Field Operations,08-12-1999,MA,Driver,Male,27671,Black,Widowed,Needs Improvement,5,2926,10-09-2022,1,1,1,17-Mar-23,Technical Skills,Internal,Failed,Hudsonfort,Mrs. Jessica Alvarado MD,3,459.59
2927,04-Feb-23,25-Jul-23,Production Technician II,Thomas Williams,rubi.sanford@bilearner.com,EW,Leave of Absence,Part-Time,Zone A,Part-Time,Voluntary,Create news use.,Production       ,General - Sga,18-02-1982,MA,Supervisor,Male,53549,Black,Divorced,Exceeds,1,2927,31-07-2023,4,2,2,15-Oct-22,Technical Skills,External,Failed,Wolfetown,Kevin Turner,4,597.54
2928,10-Jan-21,,Production Technician II,Jeffrey Garcia,jayden.bolton@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General - Con,12-04-1972,MA,Lineman,Female,49168,Hispanic,Divorced,Fully Meets,5,2928,28-08-2022,5,4,1,21-Jun-23,Communication Skills,External,Incomplete,Selenamouth,Steven Dominguez,2,175.63
2929,19-Aug-20,14-Nov-21,Production Technician II,Richard Reynolds,izabella.watson@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,According if detail quality difficult.,Production       ,Field Operations,05-06-1986,MA,Laborer,Female,70404,White,Widowed,Needs Improvement,2,2929,28-01-2023,1,3,4,23-Sep-22,Project Management,Internal,Passed,East Christine,Charles Brandt,5,120.14
2930,21-Apr-23,,Production Technician II,Victoria Andersen,jon.galvan@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Wireless,20-03-1999,MA,Supervisor,Female,13746,Black,Widowed,Exceeds,2,2930,19-06-2023,1,4,2,23-Feb-23,Technical Skills,External,Failed,Schmittborough,Ricardo Reed,5,871.29
2931,29-Jan-20,09-Jan-21,Production Technician I,Sarah Cortez,halle.chan@bilearner.com,MSC,Terminated for Cause,Full-Time,Zone B,Temporary,Retirement,Sell first fill vote against.,Production       ,Field Operations,11-07-1969,MA,Technician,Male,12946,Hispanic,Single,Exceeds,2,2931,20-09-2022,5,4,4,23-Jul-23,Leadership Development,External,Passed,Ericside,Kathleen Lee,1,485.84
2932,19-Aug-21,25-May-23,Production Technician I,Lynn Beasley DVM,braeden.moss@bilearner.com,TNS,Terminated for Cause,Part-Time,Zone A,Full-Time,Involuntary,Democrat stage daughter any own whom.,Production       ,Finance & Accounting,13-01-1948,MA,Intern,Male,6449,Hispanic,Widowed,Fully Meets,4,2932,28-04-2023,4,4,3,17-May-23,Communication Skills,External,Completed,Simpsonland,Alex Scott,2,275.36
2933,18-Mar-21,,Production Technician I,Brandon Walter,fernando.mcdowell@bilearner.com,PYZ,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Wireline Construction,13-03-1949,MA,Laborer,Male,52150,White,Single,Needs Improvement,1,2933,02-05-2023,3,1,4,02-Jul-23,Communication Skills,External,Incomplete,Bakerview,Angel Burgess,3,933.67
2934,24-Oct-21,29-Aug-22,Production Technician I,Diana Stewart,triston.ewing@bilearner.com,WBL,Active,Contract,Zone B,Temporary,Resignation,Ball total direction school.,Production       ,Field Operations,14-11-1963,MA,Laborer,Male,63659,Asian,Widowed,Fully Meets,2,2934,16-11-2022,4,3,1,14-Mar-23,Technical Skills,Internal,Passed,West Marissa,Jennifer Castro,4,927.08
2935,03-Oct-20,06-May-23,Production Technician I,Christopher Martin,pablo.yates@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Involuntary,History record itself my customer mention tree.,Production       ,Wireline Construction,09-12-1995,MA,Groundman,Male,6131,White,Divorced,Fully Meets,5,2935,14-02-2023,5,1,1,25-Jul-23,Communication Skills,External,Passed,South Robin,April Brown,4,395.52
2936,21-Feb-23,,Production Technician I,James Cole,jordan.hayes@bilearner.com,PL,Active,Contract,Zone C,Part-Time,Unk,,Production       ,General - Con,15-09-1984,MA,Lineman,Male,80724,Asian,Married,Needs Improvement,1,2936,18-09-2022,4,3,1,23-Dec-22,Leadership Development,Internal,Completed,South Jeff,Christopher Young,3,123.26
2937,01-Aug-20,,Production Technician I,Amy Dominguez,kianna.wilkerson@bilearner.com,BPC,Active,Contract,Zone A,Temporary,Unk,,Production       ,Yard (Material Handling),23-07-1952,MA,Supervisor,Male,53421,Black,Married,Needs Improvement,2,2937,09-12-2022,1,4,4,25-Jul-23,Leadership Development,Internal,Completed,Port Ethan,Tracey Taylor,3,198.45
2938,08-Jan-23,10-May-23,Production Technician I,Kenneth Powell,paul.steele@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,Involuntary,Enter fear pass wish.,Production       ,Aerial,11-12-1972,MA,Lineman,Male,43780,White,Married,Needs Improvement,1,2938,30-01-2023,2,5,1,18-May-23,Communication Skills,Internal,Passed,Stephenstad,Jordan Green,2,478.07
2939,26-Jul-22,08-Nov-22,Production Technician I,Timothy Kidd,jason.moyer@bilearner.com,SVG,Active,Contract,Zone B,Full-Time,Resignation,Themselves huge Republican well feel land.,Production       ,General - Eng,23-07-1980,MA,Administrative,Female,40426,Hispanic,Single,Needs Improvement,2,2939,13-04-2023,4,3,3,06-Sep-22,Project Management,External,Completed,New Randyborough,Brandon Collins,3,285.5
2940,31-Aug-20,09-Jun-23,Production Technician I,Dawn Stark,larissa.taylor@bilearner.com,EW,Active,Contract,Zone A,Part-Time,Resignation,Maintain all base produce.,Production       ,Yard (Material Handling),05-12-1972,MA,Supervisor,Female,2982,Black,Single,Needs Improvement,5,2940,18-04-2023,5,1,3,14-Jun-23,Communication Skills,External,Passed,Smithburgh,Justin Clements,2,490.26
2941,05-Nov-22,22-Feb-23,Production Technician I,Lisa Griffin,aryanna.larson@bilearner.com,MSC,Active,Part-Time,Zone B,Full-Time,Involuntary,Least future seem head identify crime stock.,Production       ,Engineers,26-04-1994,MA,Engineer,Male,16333,Hispanic,Divorced,Needs Improvement,2,2941,14-12-2022,5,2,5,11-Nov-22,Customer Service,Internal,Completed,Mahoneyberg,Lisa Thomas DDS,3,828.68
2942,30-May-19,08-Jan-20,Production Technician I,Susan Herrera,eliana.hammond@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Retirement,Answer today entire deep.,Production       ,General - Sga,01-03-1949,MA,Technician,Female,21328,Black,Widowed,Needs Improvement,2,2942,17-10-2022,3,3,4,20-Feb-23,Technical Skills,External,Incomplete,South Julie,Henry Fowler,2,858.29
2943,09-Dec-19,,Production Technician I,Julie Larson,adrien.krause@bilearner.com,PYZ,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General - Sga,14-02-1963,MA,Laborer,Female,26651,Other,Single,Needs Improvement,2,2943,18-10-2022,4,1,5,04-Apr-23,Communication Skills,External,Completed,North John,Tiffany Rubio,3,494.19
2944,10-May-19,,Production Technician I,Ryan Johnson,annie.galloway@bilearner.com,WBL,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,General - Eng,08-04-1952,MA,Engineer,Female,62663,Other,Widowed,Needs Improvement,1,2944,21-05-2023,2,4,1,17-Feb-23,Communication Skills,Internal,Passed,Charlesshire,Richard Clark,4,502.56
2945,03-Sep-19,18-Mar-22,Production Technician I,Emily King,kamryn.mckinney@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Hand ready detail same seek know toward.,Production       ,Aerial,21-08-1976,MA,Foreman,Male,26477,White,Widowed,Needs Improvement,4,2945,21-09-2022,4,2,1,01-Jul-23,Communication Skills,External,Failed,New Ronaldmouth,William Atkinson,5,826.82
2946,13-Sep-18,,Production Technician II,Gloria Taylor,dahlia.waller@bilearner.com,BPC,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Splicing,29-06-1984,MA,Technician,Male,8439,Black,Divorced,Needs Improvement,2,2946,20-01-2023,4,5,3,12-Jul-23,Leadership Development,Internal,Failed,Donnaland,Jimmy Collins,4,655.83
2947,10-Jun-21,,Production Technician II,Mr. David Dudley,alonzo.bradley@bilearner.com,CCDR,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Wireline Construction,18-08-1958,MA,Foreman,Male,11214,Asian,Divorced,Fully Meets,1,2947,11-02-2023,3,4,2,13-Aug-22,Project Management,External,Incomplete,New William,Collin Turner,1,543.81
